name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Washington D.C. area,2024-07-01T00:00:00,27.7,27.4,12.9,40.24,0,0,,0,0,55.8,33.7,6,1014.8,99.2,16,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T01:00:00,26,26,11.6,40.71,0,0,,0,0,52.1,25.7,358,1015.1,85.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T02:00:00,24.3,24.3,12.1,46.66,0,0,,0,0,48.3,34.3,348,1015.6,85.2,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T03:00:00,21.7,21.7,11.6,52.84,0,0,,0,0,40.9,29.4,340,1016.1,85.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T04:00:00,20.5,20.5,10.5,52.64,0,0,,0,0,35.5,20.3,332,1016.6,82.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T05:00:00,19.4,19.4,10,54.68,0,0,,0,0,41.8,28.9,331,1016.7,33.3,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T06:00:00,18.4,18.4,10.6,60.54,0,0,,0,0,31.3,19.5,331,1017.8,26.6,16,3,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T07:00:00,19.3,19.3,10.7,57.51,0,0,,0,0,27.7,20.1,340,1018.5,24,16,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T08:00:00,19.9,19.9,11.1,56.67,0,0,,0,0,33.2,25.2,331,1018.8,24,13.4,223,0.8,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T09:00:00,21.5,21.5,11,51.47,0,0,,0,0,50.9,27.7,359,1019.7,84.1,16,282,1,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T10:00:00,20,20,10.7,54.78,0,0,,0,0,46.1,31.9,16,1020.5,89.3,16,176,0.6,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T11:00:00,23.2,23.2,10.6,44.98,0,0,,0,0,45.7,28.9,339,1020.5,46.6,16,588,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T12:00:00,24.3,24.3,10.5,42.04,0,0,,0,0,35.3,16,342,1020.1,44.4,16,965,3.5,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T13:00:00,25.5,25.5,10.6,39.15,0,0,,0,0,41.6,26.1,340,1019.8,49.4,16,1059,3.8,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T14:00:00,25.5,25.5,10.6,38.98,0,0,,0,0,33.5,20.1,14,1019.5,48.6,16,596,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T15:00:00,25.7,25.7,10.6,38.7,0,0,,0,0,37.8,23.4,350,1019.5,84.1,16,1162,4.2,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T16:00:00,26.1,26.1,10.6,37.74,0,0,,0,0,29.5,18.3,350,1019.4,81.9,16,1076,3.9,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T17:00:00,27.1,26.7,10.5,35.41,0,0,,0,0,34.7,20.5,331,1019.5,47.5,16,818,2.9,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,74594013705"
Washington D.C. area,2024-07-01T18:00:00,27.2,26.8,11.1,36.69,0,0,,0,0,38.5,25.5,330,1019.3,87,16,595,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KDAA"
Washington D.C. area,2024-07-01T19:00:00,25.9,25.9,11.1,39.45,0,0,,0,0,20.5,19.2,1,1019.5,77.8,15.5,240,0.9,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-01T20:00:00,25.6,25.6,11.1,40.23,0,0,,0,0,16.6,21.9,349,1020.1,48.4,16,36,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KDAA"
Washington D.C. area,2024-07-01T21:00:00,23.9,23.9,11.1,44.85,0,0,,0,0,14.8,21.9,350,1020.6,48.4,16,9,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KDAA"
Washington D.C. area,2024-07-01T22:00:00,23.1,23.1,11.7,48.45,0,0,,0,0,14.8,12.3,351,1021.2,25.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA"
Washington D.C. area,2024-07-01T23:00:00,22.6,22.6,12.2,51.89,0,0,,0,0,14.8,12.3,360,1021.8,45.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,72403793728,KADW,KDAA"
Washington D.C. area,2024-07-02T00:00:00,21.7,21.7,12.2,54.76,0,0,,0,0,14.8,11.2,340,1022,50,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T01:00:00,21.1,21.1,12.2,56.64,0,0,,0,0,14.8,11.2,340,1022.2,50,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T02:00:00,20.7,20.7,12.2,58.41,0,0,,0,0,16.6,11.2,340,1021.8,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T03:00:00,20.7,20.7,12.2,58.41,0,0,,0,0,13,11.2,340,1022,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T04:00:00,19.4,19.4,12.2,63.31,0,0,,0,0,13,11.2,330,1021.9,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T05:00:00,19.4,19.4,12.2,63.31,0,0,,0,0,13,11.2,330,1022.2,0,16,0,0,0,10,Clear,clear-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T06:00:00,18.7,18.7,12.8,68.37,0,0,,0,0,13,11.2,333,1022.7,25.9,16,3,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW"
Washington D.C. area,2024-07-02T07:00:00,19.8,19.8,13.4,66.44,0,0,,0,0,13,10.8,344,1023.5,45,16,102,0.4,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T08:00:00,22.1,22.1,13.9,59.7,0,0,,0,0,13,6,5,1024.4,27.4,16,228,0.8,2,3,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T09:00:00,23.3,23.3,14.4,57.15,0,0,,0,0,9.4,8.1,45,1024.6,27.4,16,356,1.3,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T10:00:00,26,26,13.9,47.09,0,0,,0,0,9.4,7.9,90,1024.3,24.7,16,562,2,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T11:00:00,27.1,27.2,13.9,44.06,0,0,,0,0,11.2,6.8,95,1024.4,24.7,16,833,3,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T12:00:00,27.3,27.2,13.1,41.45,0,0,,0,0,13,9.5,191,1024,47.8,16,1053,3.8,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T13:00:00,28.4,27.8,12.7,37.98,0,0,,0,0,13,9,193,1023.5,82.8,16,1136,4.1,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T14:00:00,29.3,28.3,11.5,33.36,0,0,,0,0,14.8,11.2,190,1023.1,82.8,16,1164,4.2,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T15:00:00,29.4,28.3,10.6,31.37,0,0,,0,0,14.8,9.4,210,1022.6,89,16,1120,4,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T16:00:00,28.9,28.1,12,35.25,0,0,,0,0,16.6,11.3,137,1022.1,80.1,16,679,2.4,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T17:00:00,29.9,28.9,12,33.21,0,0,,0,0,16.6,11.7,158,1021.9,80.1,16,783,2.8,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T18:00:00,30,29,12.2,33.49,0,0,,0,0,16.6,18.4,160,1021.5,89,16,562,2,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-02T19:00:00,28.8,28.3,13.3,38.65,0,0,,0,0,18.4,20.1,167,1021.8,80.1,16,161,0.6,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T20:00:00,27.7,27.5,13.2,40.81,0,0,,0,0,18.4,19.9,162,1021.9,45,16,31,0.1,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T21:00:00,26.4,26.4,13.4,44.8,0,0,,0,0,20.5,14.2,158,1022,45,16,5,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T22:00:00,24.6,24.6,15,54.96,0,0,,0,0,20.5,19.8,170,1022.6,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-02T23:00:00,23.6,23.6,15,58.47,0,0,,0,0,22.3,17.8,161,1022.7,24.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T00:00:00,23.1,23.1,15.6,62.71,0,0,,0,0,18.4,14.6,180,1022.8,24.7,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T01:00:00,22.8,22.8,16.7,68.3,0,0,,0,0,16.6,14.8,180,1023.2,27.4,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-03T02:00:00,21.9,21.9,17.1,74.2,0,0,,0,0,14.8,12.4,164,1023.2,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T03:00:00,21.8,21.8,17.1,74.29,0,0,,0,0,9.4,15.7,181,1022.9,45,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T04:00:00,21.4,21.4,17.7,79.47,0,0,,0,0,9.4,7.6,170,1022.4,45,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T05:00:00,21.4,21.4,17.1,76.58,0,0,,0,0,7.6,9.5,216,1022.5,45,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T06:00:00,21,21,17.2,78.82,0,0,,0,0,9.4,10.6,222,1022.7,80.1,16,4,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T07:00:00,21.5,21.5,17.8,79.56,0,0,,0,0,9.4,9,201,1023.1,85.1,16,86,0.3,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T08:00:00,22.8,22.8,18.3,75.94,0,0,,0,0,13,14.8,239,1023.3,47.8,16,141,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T09:00:00,24.3,24.3,18.3,69.31,0,0,,0,0,14.8,13.3,184,1023,50,16,393,1.4,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T10:00:00,25.1,25.1,18.6,67.11,0,0,,0,0,16.6,20.1,174,1022.7,24.7,16,574,2.1,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T11:00:00,26.8,27.7,17.7,57.23,0,0,,0,0,18.4,18.2,176,1022.4,24.7,16,808,2.9,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T12:00:00,28.4,28.7,16.3,47.79,0,0,,0,0,29.5,20.3,166,1022.1,24,16,923,3.3,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Washington D.C. area,2024-07-03T13:00:00,29.3,29.7,16.8,46.78,0,0,,0,0,31.7,20.3,165,1021.4,47.8,16,994,3.6,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T14:00:00,30,30.2,16.5,44.19,0,0,,0,0,27.7,20.7,170,1020.4,47.8,16,1007,3.6,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T15:00:00,31,31.2,16.5,41.76,0,0,,0,0,20.5,20.9,172,1019.7,47.8,16,850,3.1,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T16:00:00,30.7,30.9,16.5,42.72,0,0,,0,0,20.5,19.1,164,1019.2,47.8,16,833,3,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T17:00:00,30.1,30.7,17.7,47.38,0,0,,0,0,22.3,20.5,180,1018.5,47.8,16,690,2.5,7,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T18:00:00,29.4,30.1,17.7,49.48,0,0,,0,0,25.9,17.1,179,1018.1,89,16,210,0.8,2,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T19:00:00,28.8,29.8,18.2,52.77,0,0,,0,0,27.7,20.1,178,1017.6,85.1,16,131,0.5,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T20:00:00,28.6,29.4,17.7,51.62,0,0,,0,0,24.1,21.9,167,1017.3,82.8,16,65,0.2,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T21:00:00,27,27.7,17.2,55.09,0,0,,0,0,27.7,19.8,158,1017.2,80.1,16,4,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T22:00:00,25.9,25.9,17.8,60.96,0,0,,0,0,25.9,16.6,160,1017.5,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-03T23:00:00,25.4,25.4,18.3,64.81,0,0,,0,0,24.1,14.8,161,1017.6,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T00:00:00,25,25,18.3,66.6,0,0,,0,0,24.1,16.6,170,1017.4,89,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-04T01:00:00,24.2,24.2,18.3,69.64,0,0,,0,0,22.3,13,199,1017.8,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T02:00:00,24.1,24.1,18.8,72.12,0,0,,0,0,22.3,17.5,189,1017.4,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T03:00:00,24,24,19.2,74.69,0,0,,0,0,22.3,19.4,180,1016.6,82.8,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T04:00:00,23.6,23.6,19.3,76.85,0,0,,0,0,20.5,14.2,190,1016,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T05:00:00,23.7,23.7,19.4,76.78,0,0,,0,0,20.5,14.2,190,1015.4,80.1,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T06:00:00,23.3,23.3,19.3,78.56,0,0,,0,0,20.5,11.2,200,1015.3,80.1,16,11,0,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T07:00:00,23.8,23.8,19.4,75.94,0,0,,0,0,22.3,14.8,190,1015.1,89,16,116,0.4,1,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743"
Washington D.C. area,2024-07-04T08:00:00,24.5,24.5,19.3,72.84,0,0,,0,0,18.4,12.6,198,1015.1,78.2,16,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"C6294,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T09:00:00,26.2,26.2,19.9,68.16,0,0,,0,0,14.8,11.2,177,1014.6,47.8,16,408,1.5,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T10:00:00,28,29.6,19.9,61.58,0,0,,0,0,13,12.8,169,1014.2,82.8,16,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T11:00:00,30.1,32.3,20.5,56.44,0,0,,0,0,11.2,13,188,1014,82.8,16,821,3,8,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T12:00:00,32.3,35.3,21.1,51.5,0,0,,0,0,11.2,11.2,175,1013.6,80.1,16,988,3.6,10,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T13:00:00,32.9,36,21.1,49.83,0,0,,0,0,13,7.9,145,1013.2,85.1,16,346,1.2,3,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T14:00:00,33.3,36.7,21.2,48.94,0,0,,0,0,14.8,7.9,156,1012.8,89,16,513,1.8,5,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T15:00:00,33.3,36.7,21.2,49.24,0,0,,0,0,14.8,8.5,159,1012.1,98.9,16,49,0.2,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T16:00:00,30.2,34.3,22.9,64.9,0,0,,0,0,14.8,15.1,123,1011.7,89,16,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T17:00:00,32,36,22.3,56.53,0,0,,0,0,14.8,10.1,233,1011.5,89,16,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T18:00:00,26.9,29.8,23.8,83.01,5.622,100,rain,0,0,53.6,15.3,253,1011.5,98.9,8.8,58,0.2,1,30,"Rain, Overcast",rain,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T19:00:00,27.2,30.6,24.3,84.29,0.394,100,rain,0,0,11.2,12.1,210,1011.6,90,13.3,53,0.2,1,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T20:00:00,26.6,26.6,24.3,87.21,0.05,100,rain,0,0,11.2,7.7,200,1011.4,67.5,16,21,0.1,0,30,"Rain, Partially cloudy",rain,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T21:00:00,26.1,26.1,24.3,89.73,0,0,,0,0,9.4,11.5,184,1010.7,63,16,0,0,0,30,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T22:00:00,26.1,26.1,24.2,89.62,0,0,,0,0,9.4,9.9,205,1010.9,80.1,11.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-04T23:00:00,26,26,23.8,87.44,0,0,,0,0,7.6,14.9,202,1011.1,95,7,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T00:00:00,25.6,25.6,23.8,90.04,0,0,,0,0,7.6,7.9,229,1011,90,8.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T01:00:00,25.6,25.6,23.8,90.04,0,0,,0,0,5.4,7.7,203,1010.6,90,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T02:00:00,25.6,25.6,23.8,90.04,0,0,,0,0,5.4,9.4,209,1010,100,8.6,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T03:00:00,25.6,25.6,23.8,89.99,0,0,,0,0,5.4,8.1,201,1009.9,90,10.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T04:00:00,25.6,25.6,23.8,90.04,0,0,,0,0,5.4,9.5,190,1009.7,90,10.4,0,0,0,3,Partially cloudy,partly-cloudy-night,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T05:00:00,25,25,23.8,93.16,0,0,,0,0,5.4,13,184,1009.7,100,13.3,0,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T06:00:00,25,25,23.3,90.69,0,0,,0,0,7.6,10.8,199,1009.9,100,11.5,11,0,0,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T07:00:00,25,25,23.3,90.67,0,0,,0,0,7.6,9.4,185,1010.1,90,13.3,46,0.2,0,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T08:00:00,25,25,23.3,90.4,0,0,,0,0,9.4,10.8,192,1010.5,100,13.3,190,0.7,2,10,Overcast,cloudy,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T09:00:00,25.8,25.8,23.8,88.72,0,0,,0,0,11.2,12.6,173,1010.5,89,16,406,1.5,4,10,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T10:00:00,26.5,26.5,23.8,85.16,0,0,,0,0,11.2,12.2,172,1010,47.8,16,134,0.5,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T11:00:00,27.7,31.3,23.7,78.82,0,0,,0,0,13,13,165,1009.6,27.4,16,821,3,8,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T12:00:00,31.5,36.8,23.7,63.48,0,0,,0,0,16.6,15.8,172,1009.3,24.7,16,933,3.4,9,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T13:00:00,33.6,40.2,24.1,57.72,0,0,,0,0,18.4,16,178,1009.2,27.4,16,1090,3.9,10,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T14:00:00,35.2,40.9,23,49.23,0,0,,0,0,18.4,19.9,174,1008.6,50,16,1093,3.9,10,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T15:00:00,36.2,42.3,23,46.77,0,0,,0,0,27.7,20.5,178,1007.9,50,16,214,0.8,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T16:00:00,36.2,41.7,22.6,45.72,0,0,,0,0,18.4,19.9,172,1007.5,50,16,243,0.9,2,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T17:00:00,35.2,42.1,24,52.38,0,0,,0,0,31.7,20.7,173,1007.3,85.1,16,599,2.2,6,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T18:00:00,36.1,41.8,22.8,46.26,0,0,,0,0,35.3,16.6,193,1007.2,80.1,16,308,1.1,3,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T19:00:00,34.5,40.8,23.7,53.53,0,0,,0,0,16.6,20.7,173,1007.1,45,16,58,0.2,1,30,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
Washington D.C. area,2024-07-05T20:00:00,33.4,40,24.1,58.44,0,0,,0,0,16.6,14.6,183,1007.6,80.1,16,23,0.1,0,60,Partially cloudy,partly-cloudy-day,"C6294,KDCA,72405013743,KADW,74594013705"
